M23,38,IO_L14N_VREF_38
B26,38,IO_L15P_38
C25,38,IO_L15N_38
N23,38,IO_L16P_38
M24,38,IO_L16N_38
D25,38,IO_L17P_38
E25,38,IO_L17N_38
P21,38,IO_L18P_38
P22,38,IO_L18N_38
P20,38,IO_L19P_38
N20,38,IO_L19N_38
AW10,110,MGTREFCLK1P_110
AW9,110,MGTREFCLK1N_110
BA10,110,MGTREFCLK0P_110
BA9,110,MGTREFCLK0N_110
AW2,110,MGTTXN3_110
AW6,110,MGTRXN3_110
AW1,110,MGTTXP3_110
AW5,110,MGTRXP3_110
AY4,110,MGTTXN2_110
AY8,110,MGTRXN2_110
AY3,110,MGTTXP2_110
AY7,110,MGTRXP2_110
BA2,110,MGTTXN1_110
BA6,110,MGTRXN1_110
BA1,110,MGTTXP1_110
BA5,110,MGTRXP1_110
BB4,110,MGTTXN0_110
BB8,110,MGTRXN0_110
BB3,110,MGTTXP0_110
BB7,110,MGTRXP0_110
AT8,111,MGTREFCLK1P_111
AT7,111,MGTREFCLK1N_111
AU10,111,MGTREFCLK0P_111
AU9,111,MGTREFCLK0N_111
AR2,111,MGTTXN3_111
AP8,111,MGTRXN3_111
AR1,111,MGTTXP3_111
AP7,111,MGTRXP3_111
AT4,111,MGTTXN2_111
AR6,111,MGTRXN2_111
AT3,111,MGTTXP2_111
AR5,111,MGTRXP2_111
AU2,111,MGTTXN1_111
AU6,111,MGTRXN1_111
AU1,111,MGTTXP1_111
AU5,111,MGTRXP1_111
AV4,111,MGTTXN0_111
AV8,111,MGTRXN0_111
AV3,111,MGTTXP0_111
AV7,111,MGTRXP0_111
AH8,112,MGTREFCLK1P_112
AH7,112,MGTREFCLK1N_112
AK8,112,MGTREFCLK0P_112
AK7,112,MGTREFCLK0N_112
AL2,112,MGTTXN3_112
AJ6,112,MGTRXN3_112
AL1,112,MGTTXP3_112
AJ5,112,MGTRXP3_112
AM4,112,MGTTXN2_112
AL6,112,MGTRXN2_112
AM3,112,MGTTXP2_112
AL5,112,MGTRXP2_112
AN2,112,MGTTXN1_112
AM8,112,MGTRXN1_112
AN1,112,MGTTXP1_112
AM7,112,MGTRXP1_112
AP4,112,MGTTXN0_112
AN6,112,MGTRXN0_112
AP3,112,MGTTXP0_112
AN5,112,MGTRXP0_112
AD8,113,MGTREFCLK1P_113
AD7,113,MGTREFCLK1N_113
AF8,113,MGTREFCLK0P_113
AF7,113,MGTREFCLK0N_113
AG2,113,MGTTXN3_113
AD4,113,MGTRXN3_113
AG1,113,MGTTXP3_113
AD3,113,MGTRXP3_113
AH4,113,MGTTXN2_113
AE6,113,MGTRXN2_113
AH3,113,MGTTXP2_113
AE5,113,MGTRXP2_113
AJ2,113,MGTTXN1_113
AF4,113,MGTRXN1_113
AJ1,113,MGTTXP1_113
AF3,113,MGTRXP1_113
AK4,113,MGTTXN0_113
AG6,113,MGTRXN0_113
AK3,113,MGTTXP0_113
AG5,113,MGTRXP0_113
Y8,114,MGTREFCLK1P_114
Y7,114,MGTREFCLK1N_114
AB8,114,MGTREFCLK0P_114
AB7,114,MGTREFCLK0N_114
W2,114,MGTTXN3_114
Y4,114,MGTRXN3_114
W1,114,MGTTXP3_114
Y3,114,MGTRXP3_114
AA2,114,MGTTXN2_114
AA6,114,MGTRXN2_114
AA1,114,MGTTXP2_114
AA5,114,MGTRXP2_114
AC2,114,MGTTXN1_114
AB4,114,MGTRXN1_114
AC1,114,MGTTXP1_114
AB3,114,MGTRXP1_114
AE2,114,MGTTXN0_114
AC6,114,MGTRXN0_114
AE1,114,MGTTXP0_114
AC5,114,MGTRXP0_114
A12,115,MGTAVTTRCAL_115
B11,115,MGTRREF_115
V8,115,MGTREFCLK0P_115
V7,115,MGTREFCLK0N_115
T8,115,MGTREFCLK1P_115
T7,115,MGTREFCLK1N_115
P4,115,MGTTXN3_115
R6,115,MGTRXN3_115
P3,115,MGTTXP3_115
R5,115,MGTRXP3_115
R2,115,MGTTXN2_115
U6,115,MGTRXN2_115
R1,115,MGTTXP2_115
U5,115,MGTRXP2_115
T4,115,MGTTXN1_115
V4,115,MGTRXN1_115
T3,115,MGTTXP1_115
V3,115,MGTRXP1_115
U2,115,MGTTXN0_115
W6,115,MGTRXN0_115
U1,115,MGTTXP0_115
W5,115,MGTRXP0_115
K8,116,MGTREFCLK1P_116
K7,116,MGTREFCLK1N_116
M8,116,MGTREFCLK0P_116
M7,116,MGTREFCLK0N_116
K4,116,MGTTXN3_116
J6,116,MGTRXN3_116
K3,116,MGTTXP3_116
J5,116,MGTRXP3_116
L2,116,MGTTXN2_116
L6,116,MGTRXN2_116
L1,116,MGTTXP2_116
L5,116,MGTRXP2_116
M4,116,MGTTXN1_116
N6,116,MGTRXN1_116
M3,116,MGTTXP1_116
N5,116,MGTRXP1_116
N2,116,MGTTXN0_116
P8,116,MGTRXN0_116
N1,116,MGTTXP0_116
P7,116,MGTRXP0_116
E10,117,MGTREFCLK1P_117
E9,117,MGTREFCLK1N_117
G10,117,MGTREFCLK0P_117
G9,117,MGTREFCLK0N_117
F4,117,MGTTXN3_117
E6,117,MGTRXN3_117
F3,117,MGTTXP3_117
E5,117,MGTRXP3_117
G2,117,MGTTXN2_117
F8,117,MGTRXN2_117
G1,117,MGTTXP2_117
F7,117,MGTRXP2_117
H4,117,MGTTXN1_117
G6,117,MGTRXN1_117
H3,117,MGTTXP1_117
G5,117,MGTRXP1_117
J2,117,MGTTXN0_117
H8,117,MGTRXN0_117
J1,117,MGTTXP0_117
H7,117,MGTRXP0_117
A10,118,MGTREFCLK1P_118
A9,118,MGTREFCLK1N_118
C10,118,MGTREFCLK0P_118
C9,118,MGTREFCLK0N_118
B4,118,MGTTXN3_118
A6,118,MGTRXN3_118
B3,118,MGTTXP3_118
A5,118,MGTRXP3_118
C2,118,MGTTXN2_118
B8,118,MGTRXN2_118
C1,118,MGTTXP2_118
B7,118,MGTRXP2_118
D4,118,MGTTXN1_118
C6,118,MGTRXN1_118
D3,118,MGTTXP1_118
C5,118,MGTRXP1_118
E2,118,MGTTXN0_118
D8,118,MGTRXN0_118
E1,118,MGTTXP0_118
D7,118,MGTRXP0_118
A2,GND,GND
A3,GND,GND
A4,GND,GND
A7,GND,GND
A8,GND,GND
A11,GND,GND
A13,GND,GND
A18,GND,GND
A28,GND,GND
A38,GND,GND
AA3,GND,GND
AA7,GND,GND
AA9,GND,GND
AA11,GND,GND
AA13,GND,GND
AA15,GND,GND
AA17,GND,GND
AA19,GND,GND
AA23,GND,GND
AA25,GND,GND
AA27,GND,GND
AA29,GND,GND
AA38,GND,GND
AB1,GND,GND
AB2,GND,GND
AB5,GND,GND
AB6,GND,GND
AB9,GND,GND
AB10,GND,GND
AB12,GND,GND
AB14,GND,GND
AB16,GND,GND
AB18,GND,GND
AB20,GND,GND
AB24,GND,GND
AB26,GND,GND
AB28,GND,GND
AB35,GND,GND
AC3,GND,GND
AC7,GND,GND
AC9,GND,GND
AC11,GND,GND
AC13,GND,GND
AC15,GND,GND
AC17,GND,GND
AC19,GND,GND
AC23,GND,GND
AC25,GND,GND
AC27,GND,GND
AC29,GND,GND
AC32,GND,GND
AC42,GND,GND
AD1,GND,GND
AD2,GND,GND
AD5,GND,GND
AD6,GND,GND
AD9,GND,GND
AD10,GND,GND
AD12,GND,GND
AD14,GND,GND
AD16,GND,GND
AD18,GND,GND
AD20,GND,GND
AD22,GND,GND
AD24,GND,GND
AD26,GND,GND
AD28,GND,GND
AD39,GND,GND
AE3,GND,GND
AE7,GND,GND
AE9,GND,GND
AE11,GND,GND
AE13,GND,GND
AE15,GND,GND
AE17,GND,GND
AE19,GND,GND
AE21,GND,GND
AE23,GND,GND
AE25,GND,GND
AE27,GND,GND
AE29,GND,GND
AE36,GND,GND
AF1,GND,GND
AF2,GND,GND
AF5,GND,GND
AF6,GND,GND
AF9,GND,GND
AF10,GND,GND
AF11,GND,GND
AF12,GND,GND
AF14,GND,GND
AF16,GND,GND
AF18,GND,GND
AF20,GND,GND
AF22,GND,GND
AF24,GND,GND
AF26,GND,GND
AF28,GND,GND
AF33,GND,GND
AG3,GND,GND
AG4,GND,GND
AG7,GND,GND
AG8,GND,GND
AG9,GND,GND
AG10,GND,GND
AG11,GND,GND
AG13,GND,GND
AG15,GND,GND
AG17,GND,GND
AG19,GND,GND
AG21,GND,GND
AG23,GND,GND
AG30,GND,GND
AG40,GND,GND
AH1,GND,GND
AH2,GND,GND
AH5,GND,GND
AH6,GND,GND
AH9,GND,GND
AH11,GND,GND
AH12,GND,GND
AH14,GND,GND
AH16,GND,GND
AH17,GND,GND
AH18,GND,GND
AH20,GND,GND
AH27,GND,GND
AH37,GND,GND
AJ3,GND,GND
AJ7,GND,GND
AJ9,GND,GND
AJ11,GND,GND
AJ12,GND,GND
AJ13,GND,GND
AJ14,GND,GND
AJ24,GND,GND
AJ34,GND,GND
AK1,GND,GND
AK2,GND,GND
AK5,GND,GND
AK6,GND,GND
AK9,GND,GND
AK11,GND,GND
AK12,GND,GND
AK13,GND,GND
AK21,GND,GND
AK31,GND,GND
AK41,GND,GND
AL3,GND,GND
AL7,GND,GND
AL9,GND,GND
AL12,GND,GND
AL18,GND,GND
AL28,GND,GND
AL38,GND,GND
AM1,GND,GND
AM2,GND,GND
AM5,GND,GND
AM9,GND,GND
AM10,GND,GND
AM15,GND,GND
AM25,GND,GND
AM35,GND,GND
AN3,GND,GND
AN7,GND,GND
AN9,GND,GND
AN12,GND,GND
AN22,GND,GND
AN32,GND,GND
AN42,GND,GND
AP1,GND,GND
AP2,GND,GND
AP5,GND,GND
AP9,GND,GND
AP19,GND,GND
AP29,GND,GND
AP39,GND,GND
AR3,GND,GND
AR7,GND,GND
AR9,GND,GND
AR16,GND,GND
AR26,GND,GND
AR36,GND,GND
AT1,GND,GND
AT2,GND,GND
AT5,GND,GND
AT6,GND,GND
AT9,GND,GND
AT10,GND,GND
AT11,GND,GND
AT13,GND,GND
AT23,GND,GND
AT33,GND,GND
AU3,GND,GND
AU7,GND,GND
AU11,GND,GND
AU20,GND,GND
AU30,GND,GND
AU40,GND,GND
AV1,GND,GND
AV2,GND,GND
AV5,GND,GND
AV9,GND,GND
AV10,GND,GND
AV11,GND,GND
AV17,GND,GND
AV27,GND,GND
AV37,GND,GND
AW3,GND,GND
AW7,GND,GND
AW11,GND,GND
AW14,GND,GND
AW24,GND,GND
AW34,GND,GND
AY1,GND,GND
AY2,GND,GND
AY5,GND,GND
AY9,GND,GND
AY10,GND,GND
AY11,GND,GND
AY12,GND,GND
AY21,GND,GND
AY31,GND,GND
AY41,GND,GND
B1,GND,GND
B2,GND,GND
B5,GND,GND
B9,GND,GND
B10,GND,GND
B12,GND,GND
B13,GND,GND
B15,GND,GND
B25,GND,GND
B35,GND,GND
BA3,GND,GND
BA7,GND,GND
BA11,GND,GND
BA12,GND,GND
BA18,GND,GND
BA28,GND,GND
BA38,GND,GND
BB2,GND,GND
BB5,GND,GND
BB6,GND,GND
BB9,GND,GND
BB10,GND,GND
BB11,GND,GND
BB12,GND,GND
BB15,GND,GND
BB25,GND,GND
BB35,GND,GND
C3,GND,GND
C7,GND,GND
C11,GND,GND
C12,GND,GND
C22,GND,GND
C32,GND,GND
C42,GND,GND
D1,GND,GND
D2,GND,GND
D5,GND,GND
D9,GND,GND
D10,GND,GND
D11,GND,GND
D19,GND,GND
D29,GND,GND
D39,GND,GND
E3,GND,GND
E7,GND,GND
E11,GND,GND
E16,GND,GND
E26,GND,GND
E36,GND,GND
F1,GND,GND
F2,GND,GND
F5,GND,GND
F9,GND,GND
F10,GND,GND
F11,GND,GND
F13,GND,GND
F23,GND,GND
F33,GND,GND
G3,GND,GND
G7,GND,GND
G11,GND,GND
G20,GND,GND
G30,GND,GND
G40,GND,GND
H1,GND,GND
H2,GND,GND
H5,GND,GND
H9,GND,GND
H10,GND,GND
H11,GND,GND
H17,GND,GND
H27,GND,GND
H37,GND,GND
J3,GND,GND
J7,GND,GND
J9,GND,GND
J14,GND,GND
J24,GND,GND
J34,GND,GND
K1,GND,GND
K2,GND,GND
K5,GND,GND
K6,GND,GND
K9,GND,GND
K11,GND,GND
K21,GND,GND
K31,GND,GND
K41,GND,GND
L3,GND,GND
L7,GND,GND
L9,GND,GND
L18,GND,GND
L28,GND,GND
L38,GND,GND
M1,GND,GND
M2,GND,GND
M5,GND,GND
M6,GND,GND
M9,GND,GND
M15,GND,GND
M25,GND,GND
M35,GND,GND
N3,GND,GND
N7,GND,GND
N9,GND,GND
N12,GND,GND
N22,GND,GND
N32,GND,GND
N42,GND,GND
P1,GND,GND
P2,GND,GND
P5,GND,GND
P9,GND,GND
P11,GND,GND
P12,GND,GND
P19,GND,GND
P29,GND,GND
P39,GND,GND
R3,GND,GND
R7,GND,GND
R9,GND,GND
R13,GND,GND
R15,GND,GND
R16,GND,GND
R17,GND,GND
R19,GND,GND
R26,GND,GND
R36,GND,GND
T1,GND,GND
T2,GND,GND
T5,GND,GND
T6,GND,GND
T9,GND,GND
T11,GND,GND
T12,GND,GND
T14,GND,GND
T16,GND,GND
T18,GND,GND
T20,GND,GND
T22,GND,GND
T24,GND,GND
T26,GND,GND
T33,GND,GND
U3,GND,GND
U4,GND,GND
U7,GND,GND
U8,GND,GND
U9,GND,GND
U10,GND,GND
U11,GND,GND
U13,GND,GND
U15,GND,GND
U17,GND,GND
U19,GND,GND
U21,GND,GND
U23,GND,GND
U25,GND,GND
U27,GND,GND
U29,GND,GND
U30,GND,GND
U40,GND,GND
V1,GND,GND
V2,GND,GND
V5,GND,GND
V6,GND,GND
V9,GND,GND
V10,GND,GND
V12,GND,GND
V14,GND,GND
V16,GND,GND
V18,GND,GND
V20,GND,GND
V22,GND,GND
V24,GND,GND
V26,GND,GND
V28,GND,GND
V37,GND,GND
W3,GND,GND
W7,GND,GND
W9,GND,GND
W11,GND,GND
W13,GND,GND
W15,GND,GND
W17,GND,GND
W19,GND,GND
W21,GND,GND
W23,GND,GND
W25,GND,GND
W27,GND,GND
W34,GND,GND
Y1,GND,GND
Y2,GND,GND
Y5,GND,GND
Y6,GND,GND
Y9,GND,GND
Y10,GND,GND
Y12,GND,GND
Y14,GND,GND
Y16,GND,GND
Y18,GND,GND
Y20,GND,GND
Y24,GND,GND
Y26,GND,GND
Y28,GND,GND
Y31,GND,GND
Y41,GND,GND
AJ10,GND,GND
AA10,VCCAUX,VCCAUX
AA28,VCCAUX,VCCAUX
AB11,VCCAUX,VCCAUX
AB29,VCCAUX,VCCAUX
AC10,VCCAUX,VCCAUX
AC28,VCCAUX,VCCAUX
AD11,VCCAUX,VCCAUX
AD29,VCCAUX,VCCAUX
AE10,VCCAUX,VCCAUX
AE28,VCCAUX,VCCAUX
AF27,VCCAUX,VCCAUX
AF29,VCCAUX,VCCAUX
T29,VCCAUX,VCCAUX
U28,VCCAUX,VCCAUX
V11,VCCAUX,VCCAUX
V29,VCCAUX,VCCAUX
W10,VCCAUX,VCCAUX
W28,VCCAUX,VCCAUX
Y11,VCCAUX,VCCAUX
Y29,VCCAUX,VCCAUX
AA12,VCCINT,VCCINT
AA14,VCCINT,VCCINT
AA16,VCCINT,VCCINT
AA18,VCCINT,VCCINT
AA20,VCCINT,VCCINT
AA24,VCCINT,VCCINT
AA26,VCCINT,VCCINT
AB13,VCCINT,VCCINT
AB15,VCCINT,VCCINT
AB17,VCCINT,VCCINT
AB19,VCCINT,VCCINT
AB23,VCCINT,VCCINT
AB25,VCCINT,VCCINT
AB27,VCCINT,VCCINT
AC12,VCCINT,VCCINT
AC14,VCCINT,VCCINT
AC16,VCCINT,VCCINT
AC18,VCCINT,VCCINT
AC20,VCCINT,VCCINT
AC24,VCCINT,VCCINT
AC26,VCCINT,VCCINT
AD13,VCCINT,VCCINT
AD15,VCCINT,VCCINT
AD17,VCCINT,VCCINT
AD19,VCCINT,VCCINT
AD21,VCCINT,VCCINT
AD23,VCCINT,VCCINT
AD25,VCCINT,VCCINT
AD27,VCCINT,VCCINT
AE12,VCCINT,VCCINT
AE14,VCCINT,VCCINT
AE16,VCCINT,VCCINT
AE18,VCCINT,VCCINT
AE20,VCCINT,VCCINT
AE22,VCCINT,VCCINT
AE24,VCCINT,VCCINT
AE26,VCCINT,VCCINT
AF13,VCCINT,VCCINT
AF15,VCCINT,VCCINT
AF17,VCCINT,VCCINT
AF19,VCCINT,VCCINT
AF21,VCCINT,VCCINT
AF23,VCCINT,VCCINT
AF25,VCCINT,VCCINT
AG12,VCCINT,VCCINT
AG14,VCCINT,VCCINT
AG16,VCCINT,VCCINT
AG18,VCCINT,VCCINT
AG20,VCCINT,VCCINT
AG22,VCCINT,VCCINT
AG24,VCCINT,VCCINT
AG26,VCCINT,VCCINT
AH13,VCCINT,VCCINT
AH15,VCCINT,VCCINT
AH19,VCCINT,VCCINT
AH21,VCCINT,VCCINT
AH23,VCCINT,VCCINT
P13,VCCINT,VCCINT
P15,VCCINT,VCCINT
R12,VCCINT,VCCINT
R14,VCCINT,VCCINT
R18,VCCINT,VCCINT
R20,VCCINT,VCCINT
R22,VCCINT,VCCINT
R24,VCCINT,VCCINT
T13,VCCINT,VCCINT
T15,VCCINT,VCCINT
T17,VCCINT,VCCINT
T19,VCCINT,VCCINT
T21,VCCINT,VCCINT
T23,VCCINT,VCCINT
T25,VCCINT,VCCINT
T27,VCCINT,VCCINT
U12,VCCINT,VCCINT
U14,VCCINT,VCCINT
U16,VCCINT,VCCINT
U18,VCCINT,VCCINT
U20,VCCINT,VCCINT
U22,VCCINT,VCCINT
U24,VCCINT,VCCINT
U26,VCCINT,VCCINT
V13,VCCINT,VCCINT
V15,VCCINT,VCCINT
V17,VCCINT,VCCINT
V19,VCCINT,VCCINT
V21,VCCINT,VCCINT
V23,VCCINT,VCCINT
V25,VCCINT,VCCINT
V27,VCCINT,VCCINT
W12,VCCINT,VCCINT
W14,VCCINT,VCCINT
W16,VCCINT,VCCINT
W18,VCCINT,VCCINT
W20,VCCINT,VCCINT
W22,VCCINT,VCCINT
W24,VCCINT,VCCINT
W26,VCCINT,VCCINT
Y13,VCCINT,VCCINT
Y15,VCCINT,VCCINT
Y17,VCCINT,VCCINT
Y19,VCCINT,VCCINT
Y23,VCCINT,VCCINT
Y25,VCCINT,VCCINT
Y27,VCCINT,VCCINT
M10,0,VCCO_0
R11,0,VCCO_0
AP34,12,VCCO_12
AT38,12,VCCO_12
AU35,12,VCCO_12
AW39,12,VCCO_12
AY36,12,VCCO_12
AK36,13,VCCO_13
AN37,13,VCCO_13
AR41,13,VCCO_13
AV42,13,VCCO_13
BB40,13,VCCO_13
AF38,14,VCCO_14
AG35,14,VCCO_14
AH42,14,VCCO_14
AJ39,14,VCCO_14
AM40,14,VCCO_14
AA33,15,VCCO_15
AB40,15,VCCO_15
AC37,15,VCCO_15
AD34,15,VCCO_15
AE41,15,VCCO_15
U35,16,VCCO_16
V32,16,VCCO_16
V42,16,VCCO_16
W39,16,VCCO_16
Y36,16,VCCO_16
M40,17,VCCO_17
N37,17,VCCO_17
P34,17,VCCO_17
R41,17,VCCO_17
T38,17,VCCO_17
AH22,21,VCCO_21
AL23,21,VCCO_21
AP24,21,VCCO_21
AU25,21,VCCO_21
AY26,21,VCCO_21
AN27,22,VCCO_22
AT28,22,VCCO_22
AW29,22,VCCO_22
BA33,22,VCCO_22
BB30,22,VCCO_22
AG25,23,VCCO_23
AK26,23,VCCO_23
AL33,23,VCCO_23
AM30,23,VCCO_23
AR31,23,VCCO_23
AV32,23,VCCO_23
AB30,24,VCCO_24
AE31,24,VCCO_24
AH32,24,VCCO_24
AJ29,24,VCCO_24
R31,24,VCCO_24
W29,24,VCCO_24
H42,25,VCCO_25
J39,25,VCCO_25
K36,25,VCCO_25
L33,25,VCCO_25
M30,25,VCCO_25
T28,25,VCCO_25
B40,26,VCCO_26
C37,26,VCCO_26
E41,26,VCCO_26
F38,26,VCCO_26
G35,26,VCCO_26
A33,27,VCCO_27
D34,27,VCCO_27
E31,27,VCCO_27
H32,27,VCCO_27
J29,27,VCCO_27
B30,28,VCCO_28
F28,28,VCCO_28
K26,28,VCCO_28
N27,28,VCCO_28
P24,28,VCCO_28
AJ19,32,VCCO_32
AM20,32,VCCO_32
AR21,32,VCCO_32
AV22,32,VCCO_32
BA23,32,VCCO_32
AK16,33,VCCO_33
AL13,33,VCCO_33
AN17,33,VCCO_33
AT18,33,VCCO_33
AW19,33,VCCO_33
BB20,33,VCCO_33
AP14,34,VCCO_34
AR11,34,VCCO_34
AU15,34,VCCO_34
AV12,34,VCCO_34
AY16,34,VCCO_34
BA13,34,VCCO_34
C17,35,VCCO_35
D14,35,VCCO_35
G15,35,VCCO_35
H12,35,VCCO_35
L13,35,VCCO_35
B20,36,VCCO_36
F18,36,VCCO_36
K16,36,VCCO_36
N17,36,VCCO_36
P14,36,VCCO_36
A23,37,VCCO_37
D24,37,VCCO_37
E21,37,VCCO_37
H22,37,VCCO_37
J19,37,VCCO_37
C27,38,VCCO_38
G25,38,VCCO_38
L23,38,VCCO_38
M20,38,VCCO_38
R21,38,VCCO_38
AA8,MGTAVCC_N,MGTAVCC_N
C8,MGTAVCC_N,MGTAVCC_N
E8,MGTAVCC_N,MGTAVCC_N
G8,MGTAVCC_N,MGTAVCC_N
J8,MGTAVCC_N,MGTAVCC_N
L8,MGTAVCC_N,MGTAVCC_N
N8,MGTAVCC_N,MGTAVCC_N
R8,MGTAVCC_N,MGTAVCC_N
W8,MGTAVCC_N,MGTAVCC_N
AC8,MGTAVCC_S,MGTAVCC_S
AE8,MGTAVCC_S,MGTAVCC_S
AJ8,MGTAVCC_S,MGTAVCC_S
AL8,MGTAVCC_S,MGTAVCC_S
AN8,MGTAVCC_S,MGTAVCC_S
AR8,MGTAVCC_S,MGTAVCC_S
AU8,MGTAVCC_S,MGTAVCC_S
AW8,MGTAVCC_S,MGTAVCC_S
BA8,MGTAVCC_S,MGTAVCC_S
B6,MGTAVTT_N,MGTAVTT_N
C4,MGTAVTT_N,MGTAVTT_N
D6,MGTAVTT_N,MGTAVTT_N
E4,MGTAVTT_N,MGTAVTT_N
F6,MGTAVTT_N,MGTAVTT_N
G4,MGTAVTT_N,MGTAVTT_N
H6,MGTAVTT_N,MGTAVTT_N
J4,MGTAVTT_N,MGTAVTT_N
L4,MGTAVTT_N,MGTAVTT_N
N4,MGTAVTT_N,MGTAVTT_N
P6,MGTAVTT_N,MGTAVTT_N
R4,MGTAVTT_N,MGTAVTT_N
W4,MGTAVTT_N,MGTAVTT_N
AA4,MGTAVTT_S,MGTAVTT_S
AC4,MGTAVTT_S,MGTAVTT_S
AE4,MGTAVTT_S,MGTAVTT_S
AJ4,MGTAVTT_S,MGTAVTT_S
AL4,MGTAVTT_S,MGTAVTT_S
AM6,MGTAVTT_S,MGTAVTT_S
AN4,MGTAVTT_S,MGTAVTT_S
AP6,MGTAVTT_S,MGTAVTT_S
AR4,MGTAVTT_S,MGTAVTT_S
AU4,MGTAVTT_S,MGTAVTT_S
AV6,MGTAVTT_S,MGTAVTT_S
AW4,MGTAVTT_S,MGTAVTT_S
AY6,MGTAVTT_S,MGTAVTT_S
BA4,MGTAVTT_S,MGTAVTT_S
